time,pfc_flux,temperature,desorption_rate
0.0,1.1991453062860998e-12,300.0,7.554615429602429e+16
0.10000000000002274,1.2995752751658e-12,300.8000000000002,8.187324233544539e+16
0.20999999999997954,1.4194315041111e-12,301.67999999999984,8.94241847589993e+16
0.3310000000000173,1.5629564309840998e-12,302.64800000000014,9.846625515199829e+16
0.46409999999997353,1.7360863549946997e-12,303.7127999999998,1.0937344036466608e+17
0.6105099999999766,1.9466065116602e-12,304.8840799999998,1.2263621023459259e+17
0.7715610000000197,2.2047805935439e-12,306.17248800000016,1.389011773932657e+17
0.9487171000000103,2.5242527304556e-12,307.5897368000001,1.5902792201870282e+17
1.143588809999983,2.9233015946979e-12,309.14871047999986,1.841680004659677e+17
1.3579476909999926,3.4265805542518e-12,310.86358152799994,2.1587457491786342e+17
1.5937424600999748,4.0675099526800004e-12,312.7499396807998,2.5625312701884003e+17
1.8531167061099723,4.8915012117971e-12,314.8249336488798,3.081645763432173e+17
2.138428376720981,5.9601406455052985e-12,317.10742701376785,3.754888606668338e+17
2.452271214393079,7.356247987942799e-12,319.61816971514463,4.6344362324039635e+17
2.7974983358324153,9.1891879125753e-12,322.3799866866593,5.789188384922438e+17
3.177248169415691,1.1598753344395e-11,325.4179853553255,7.30721460696885e+17
3.59497298635722,1.4754301867579e-11,328.75978389085776,9.295210176574771e+17
4.054470284992874,1.884415327002e-11,332.435762279943,1.18718165601126e+18
4.559917313492178,2.405029130917e-11,336.4793385079374,1.5151683524777098e+18
5.065364341991483,2.9893398776599e-11,340.52291473593186,1.883284122925737e+18
5.570811370490787,3.6219824480052e-11,344.5664909639263,2.281848942243276e+18
6.076258398990092,4.2852137024865e-11,348.61006719192073,2.699684632566495e+18
6.581705427489396,4.9609572927297e-11,352.65364341991517,3.125403094419711e+18
7.087152455988701,5.6321112771672e-11,356.6972196479096,3.548230104615336e+18
7.592599484488005,6.283151808897601e-11,360.74079587590404,3.9583856396054886e+18
8.09804651298731,6.9002728474212e-11,364.7843721038985,4.347171893875356e+18
8.603493541486614,7.4713023343723e-11,368.8279483318929,4.706920470654549e+18
9.108940569985919,7.9855357437511e-11,372.87152455988735,5.030887518563193e+18
9.614387598485223,8.433541429708301e-11,376.9151007878818,5.31313110071623e+18
10.119834626984016,8.8070199955956e-11,380.9586770158721,5.548422597225228e+18
10.625281655484002,9.0988978131748e-11,385.002253243872,5.732305622300124e+18
11.130728683983023,9.3037902373277e-11,389.0458294718642,5.861387849516451e+18
11.636175712481986,9.4187323958176e-11,393.0894056998559,5.933801409365088e+18
12.141622740981973,9.4439227689316e-11,397.1329819278558,5.949671344426908e+18
12.647069769480993,9.3833087034285e-11,401.17655815584794,5.911484483159955e+18
13.152516797980013,9.2449351117474e-11,405.2201343838401,5.824309120400862e+18
13.65796382648,9.0409264335145e-11,409.26371061184,5.695783653114135e+18
14.16341085497902,8.7869187232697e-11,413.30728683983216,5.535758795659911e+18
14.668857883477983,8.5008274784301e-11,417.35086306782387,5.355521311410963e+18
15.174304911977003,8.2010182548725e-11,421.394439295816,5.166641500569676e+18
15.67975194047699,7.9041929758436e-11,425.4380155238159,4.979641574781468e+18
16.18519896897601,7.6235065803028e-11,429.4815917518081,4.802809145590765e+18
16.690645997474974,7.367420949982201e-11,433.5251679797998,4.641475198488787e+18
17.196093025975017,7.139532349624601e-11,437.56874420780014,4.497905380263499e+18
17.752084757323985,6.9203919929473e-11,442.0166780585919,4.359846955556799e+18
18.363675661807974,6.7112755110814e-11,446.9094052944638,4.228103571981282e+18
19.036425656741017,6.5084693521687e-11,452.29140525392813,4.1003356918662815e+18
19.776450651165987,6.3023032412631e-11,458.2116052093279,3.970451041995753e+18
20.59047814503498,6.0768220580808e-11,464.72382516027983,3.8283978965909043e+18
21.48590838829,5.8108349066859e-11,471.88726710632,3.660825991212117e+18
22.470881655870983,5.481307521270501e-11,479.76705324696786,3.453223738400416e+18
23.554352250210002,5.0698767937806e-11,488.43481800168,3.194022380081778e+18
24.74616990398198,4.5726373216371e-11,497.96935923185583,2.8807615126313733e+18
26.057169323131973,4.0120848980386e-11,508.4573545850558,2.527613485764318e+18
27.368168742282023,3.5001838194631e-11,518.9453499382562,2.205115806261753e+18
28.679168161432017,3.0926547287207e-11,529.4333452914561,1.9483724790940413e+18
29.99016758058201,2.8162369141312e-11,539.9213406446561,1.774229255902656e+18
31.301166999732004,2.6433951618606e-11,550.409335997856,1.665338951972178e+18
32.612166418882,2.4943169588565e-11,560.897331351056,1.571419684079595e+18
33.92316583803199,2.2920295145635e-11,571.3853267042559,1.4439785941750052e+18
35.234165257181985,2.0094906492826e-11,581.8733220574559,1.265979109048038e+18
36.54516467633198,1.6636104820265e-11,592.3613174106558,1.0480746036766952e+18
37.85616409548197,1.3020674634201e-11,602.8493127638558,8.20302501954663e+17
39.16716351463202,9.998131877502298e-12,613.3373081170562,6.298823082826449e+17
40.478162933782016,8.0938876004777e-12,623.8253034702561,5.099149188300951e+17
41.78916235293201,7.0651626012509e-12,634.3132988234561,4.451052438788067e+17
43.100161772082004,6.298012097503899e-12,644.801294176656,3.9677476214274566e+17
44.411161191232,5.4639008031601985e-12,655.289289529856,3.4422575059909254e+17
45.72216061038199,4.5278290810302e-12,665.7772848830559,2.852532321049026e+17
47.164259971446995,3.4550190940144e-12,677.314079771576,2.176662029229072e+17
48.75056926861902,2.3921718059462e-12,690.0045541489521,1.507068237746106e+17
50.49550949550701,1.5712108824873e-12,703.9640759640561,9.89862855966999e+16
52.414943745085,1.1000477964311998e-12,719.31954996068,6.930301117516559e+16
54.52632141961999,8.4701328464693e-13,736.2105713569599,5.336183693275659e+16
56.848836861609016,6.626240108232399e-13,754.7906948928721,4.174531268186411e+16
59.403603847797,5.1097684046536e-13,775.228830782376,3.219154094931768e+16
62.21384753260304,3.9115145286856e-13,797.7107802608243,2.464254153071928e+16
62.5,3.8586684721312e-13,800.0,2.430961137442656e+16
