time,pfc_flux,temperature,desorption_rate
0.0,2.8134746063632e-14,300.0,1772489002008816.0
0.10000000000002274,3.0712876377112e-14,300.8000000000002,1934911211758056.0
0.20999999999997954,3.3980767676095e-14,301.67999999999984,2140788363593985.0
0.3310000000000173,3.8043941265342e-14,302.64800000000014,2396768299716546.0
0.46409999999997353,4.3063164966272996e-14,303.7127999999998,2712979392875199.0
0.6105099999999766,4.9295901969575e-14,304.8840799999998,3105641824083225.0
0.7715610000000197,5.7112116959581e-14,306.17248800000016,3598063368453603.0
0.9487171000000103,6.7026381236803e-14,307.5897368000001,4222662017918589.0
1.143588809999983,7.9755062160062e-14,309.14871047999986,5024568916083906.0
1.3579476909999926,9.6305686983397e-14,310.86358152799994,6067258279954011.0
1.5937424600999748,1.1811164298288e-13,312.7499396807998,7441033507921440.0
1.8531167061099723,1.4723421614161e-13,314.8249336488798,9275755616921430.0
2.138428376720981,1.8666576592470003e-13,317.10742701376785,1.1759943253256102e+16
2.452271214393079,2.4078382688417e-13,319.61816971514463,1.516938109370271e+16
2.7974983358324153,3.1602742996018e-13,322.3799866866593,1.990972808749134e+16
3.177248169415691,4.2189559948134e-13,325.4179853553255,2.657942276732442e+16
3.59497298635722,5.724061062395199e-13,328.75978389085776,3.606158469308976e+16
4.054470284992874,7.8819594872404e-13,332.435762279943,4.965634476961452e+16
4.559917313492178,1.0994438273267e-12,336.4793385079374,6.92649611215821e+16
5.115909044841487,1.549582242679e-12,340.9272723587319,9.762368128877701e+16
5.7274999493255905,2.199300328396e-12,345.8199995946047,1.38555920688948e+17
6.400249944258178,3.1317727177955e-12,351.2019995540654,1.973016812211165e+17
7.140274938684001,4.4731701934282986e-12,357.122199509472,2.8180972218598282e+17
7.880299933109825,6.2627840726139e-12,363.0423994648786,3.945553965746757e+17
8.620324927535592,8.729232170486199e-12,368.96259942028473,5.499416267406305e+17
9.360349921961415,1.2110275466696e-11,374.8827993756913,7.62947354401848e+17
10.100374916387011,1.6387592793154e-11,380.8029993310961,1.032418345968702e+18
10.840399910813005,2.1214658440667e-11,386.72319928650404,1.336523481762021e+18
11.580424905239,2.6218202964957e-11,392.643399241912,1.651746786792291e+18
12.320449899664993,3.1245483420062e-11,398.56359919731995,1.9684654554639058e+18
13.060474894090987,3.6302260793436e-11,404.4837991527279,2.2870424299864678e+18
13.800499888516015,4.1406478174972e-11,410.4039991081281,2.608608125023236e+18
14.540524882942009,4.6514975117734e-11,416.32419906353607,2.930443432417242e+18
15.280549877368003,5.150320462029e-11,422.244399018944,3.24470189107827e+18
15.650562374581,5.388481269023e-11,425.204498996648,3.3947431994844897e+18
16.020574871793997,5.6145376961649e-11,428.164598974352,3.537158748583887e+18
16.390587369006994,5.8259619890124e-11,431.12469895205595,3.6703560530778117e+18
16.76059986621999,6.0204191141916e-11,434.0847989297599,3.792864041940708e+18
17.130612363432988,6.195631511808201e-11,437.0448989074639,3.9032478524391665e+18
17.50062486064502,6.3494997122124e-11,440.00499888516015,4.000184818693812e+18
17.870637357858016,6.480060808898e-11,442.9650988628641,4.08243830960574e+18
18.240649855071013,6.5853298230643e-11,445.9251988405681,4.1487577885305093e+18
18.61066235228401,6.6631641492241e-11,448.8852988182721,4.1977934140111826e+18
18.980674849497007,6.7112725240158e-11,451.84539879597605,4.2281016901299543e+18
19.350687346710004,6.7273995352272e-11,454.80549877368003,4.2382617071931366e+18
19.720699843923,6.7096164072829e-11,457.765598751384,4.227058336588227e+18
20.090712341135998,6.6566114222844e-11,460.725698729088,4.193665196039172e+18
20.460724838348995,6.5679123270401e-11,463.68579870679196,4.1377847660352635e+18
20.83073733556199,6.4440325538337e-11,466.64589868449593,4.059740508915231e+18
21.200749832774022,6.2865556530455e-11,469.6059986621922,3.960530061418665e+18
21.57076232998702,6.098156484981e-11,472.56609863989615,3.84183858553803e+18
21.940774827200016,5.882540071953001e-11,475.52619861760013,3.7060002453303905e+18
22.310787324413013,5.6442841603241e-11,478.4862985953041,3.555899021004183e+18
22.68079982162601,5.3885956804005e-11,481.4463985730081,3.394815278652315e+18
23.050812318839007,5.1210184263837e-11,484.40649855071206,3.226241608621731e+18
23.420824816052004,4.8471449953519e-11,487.36659852841603,3.053701347071697e+18
23.790837313265,4.5723809748902e-11,490.32669850612,2.880600014180826e+18
24.160849810478,4.3017833400405e-11,493.286798483824,2.710123504225515e+18
24.530862307690995,4.0399607473258e-11,496.24689846152796,2.545175270815254e+18
24.900874804903992,3.7910008494801e-11,499.20699843923194,2.388330535172463e+18
25.270887302116023,3.5583918049457e-11,502.1670984169282,2.241786837115791e+18
25.64089979932902,3.3449278815102e-11,505.12719839463216,2.107304565351426e+18
26.010912296542017,3.1526157846427003e-11,508.08729837233614,1.986147944324901e+18
26.380924793755014,2.982612902135e-11,511.0473983500401,1.87904612834505e+18
26.75093729096801,2.8352253788228e-11,514.0074983277441,1.7861919886583642e+18
27.120949788181008,2.7099777220126e-11,516.9675983054481,1.707285964867938e+18
27.490962285394005,2.6057456171456e-11,519.927698283152,1.641619738801728e+18
27.860974782607002,2.5209279915165e-11,522.887798260856,1.588184634655395e+18
28.23098727982,2.4536282399251e-11,525.84789823856,1.545785791152813e+18
28.63800102675401,2.3973530486817e-11,529.1040082140321,1.510332420669471e+18
29.085716148382005,2.3538332495842e-11,532.685729187056,1.482914947238046e+18
29.578202782172013,2.3242847068998e-11,536.6256222573761,1.4642993653468739e+18
30.11993807934101,2.3093272427589e-11,540.9595046347281,1.4548761629381071e+18
30.715846906228023,2.3089232664069e-11,545.7267752498242,1.4546216578363471e+18
31.37134661580302,2.3222246999023e-11,550.9707729264242,1.463001560938449e+18
32.09239629633498,2.3473334989665e-11,556.7391703706799,1.478820104348895e+18
32.88555094492102,2.3809645807327e-11,563.0844075593682,1.500007685861601e+18
33.75802105836499,2.4180074013364e-11,570.0641684669199,1.523344662841932e+18
34.71773818315398,2.4510297716601e-11,577.7419054652319,1.544148756145863e+18
35.77342702042199,2.4698642554158e-11,586.1874161633759,1.5560144809119542e+18
36.93468474141599,2.4615782869175e-11,595.4774779313279,1.5507943207580252e+18
38.212068234510014,2.411335513319e-11,605.6965458760801,1.51914137339097e+18
39.617190076913005,2.3047804760013e-11,616.937520615304,1.452011699880819e+18
41.162824103557,2.1323015275128e-11,629.302592828456,1.343349962333064e+18
42.86302153286499,1.8944254899323e-11,642.9041722629199,1.193488058657349e+18
44.73323870510302,1.6057537620309e-11,657.8659096408242,1.011624870079467e+18
46.79047759456603,1.2937968939624e-11,674.3238207565282,8.150920431963119e+17
49.05344037297499,9.912358211867299e-12,692.4275229837999,6.244785673476398e+17
51.542699429224,7.2522661084558986e-12,712.341595433792,4.568927648327216e+17
54.28088439109899,5.1026187384885e-12,734.247075128792,3.214649805247755e+17
57.29288784916099,3.4795023723367e-12,758.3431027932879,2.1920864945721213e+17
60.60609165302901,2.3156847152905e-12,784.8487332242321,1.458881370633015e+17
62.5,1.9595844463987e-12,800.0,1.2345382012311811e+17
