time,pfc_flux,temperature,desorption_rate
0.0,3.6368854717748e-12,300.0,2.2912378472181238e+17
0.10000000000002274,3.902497367269e-12,300.8000000000002,2.45857334137947e+17
0.20999999999997954,4.2151367969464e-12,301.67999999999984,2.655536182076232e+17
0.3310000000000173,4.584907372912499e-12,302.64800000000014,2.888491644934875e+17
0.46409999999997353,5.0249574999253e-12,303.7127999999998,3.165723224952939e+17
0.6105099999999766,5.552135744292199e-12,304.8840799999998,3.497845518904086e+17
0.7715610000000197,6.188152699658e-12,306.17248800000016,3.89853620078454e+17
0.9487171000000103,6.9611535276868e-12,307.5897368000001,4.385526722442684e+17
1.143588809999983,7.9078251612766e-12,309.14871047999986,4.981929851604258e+17
1.3579476909999926,9.076195916566e-12,310.86358152799994,5.71800342743658e+17
1.5937424600999748,1.0529297567611e-11,312.7499396807998,6.63345746759493e+17
1.8531167061099723,1.2349822553527e-11,314.8249336488798,7.780388208722011e+17
2.138428376720981,1.4645750334694e-11,317.10742701376785,9.22682271085722e+17
2.452271214393079,1.7556496594233e-11,319.61816971514463,1.1060592854366789e+18
2.7974983358324153,2.1258207259071e-11,322.3799866866593,1.339267057321473e+18
3.177248169415691,2.5964993665346e-11,325.4179853553255,1.635794600916798e+18
3.59497298635722,3.1919753687853e-11,328.75978389085776,2.0109444823347392e+18
4.054470284992874,3.9363656839302e-11,332.435762279943,2.479910380876026e+18
4.513967583628698,4.7607684882895e-11,336.1117406690296,2.999284147622385e+18
4.973464882264409,5.6413962338180006e-11,339.7877190581153,3.5540796273053404e+18
5.43296218090012,6.5451356667598e-11,343.46369744720096,4.1234354700586747e+18
5.892459479535773,7.431554245896801e-11,347.1396758362862,4.681879174914985e+18
6.351956778171598,8.2559521747735e-11,350.8156542253728,5.201249870107305e+18
6.811454076807308,8.972921177331001e-11,354.49163261445847,5.652940341718531e+18
7.270951375443019,9.5399069391809e-11,358.16761100354415,6.010141371683967e+18
7.500700024760874,9.7520169786021e-11,360.005600198087,6.143770696519324e+18
7.730448674078673,9.9120143513764e-11,361.8435893926294,6.244569041367132e+18
7.960197323396585,1.0017894997178e-10,363.6815785871727,6.311273848222139e+18
8.189945972714384,1.0067805202419e-10,365.51956778171507,6.34271727752397e+18
8.419694622032296,1.0060409932418e-10,367.35755697625837,6.338058257423341e+18
8.649443271350208,9.9951199451916e-11,369.19554617080166,6.296925565470709e+18
8.879191920668006,9.8722027258034e-11,371.03353536534405,6.219487717256142e+18
9.108940569985919,9.6928045796255e-11,372.87152455988735,6.106466885164065e+18
9.338689219303717,9.4589086406178e-11,374.70951375442974,5.959112443589214e+18
9.568437868621572,9.1732577272834e-11,376.5475029489726,5.779152368188542e+18
9.798186517939484,8.8392717895473e-11,378.3854921435159,5.568741227414798e+18
10.027935167256999,8.460977368135901e-11,380.223481338056,5.330415741925618e+18
10.257683816575025,8.0429486278847e-11,382.0614705326002,5.067057635567361e+18
10.487432465892994,7.5902505563816e-11,383.89945972714395,4.781857850520408e+18
10.71718111521102,7.1083783037287e-11,385.73744892168816,4.478278331349081e+18
10.946929764528988,6.6031942511554e-11,387.5754381162319,4.1600123782279025e+18
11.176678413847014,6.0808681941423e-11,389.4134273107761,3.830946962309649e+18
11.406427063164017,5.5478246447813e-11,391.25141650531214,3.495129526212219e+18
11.636175712481986,5.0106974921634e-11,393.0894056998559,3.156739420062942e+18
11.865924361800012,4.4762886699508e-11,394.9273948944001,2.8200618620690043e+18
12.09567301111798,3.9515249600746e-11,396.76538408894385,2.489460724846998e+18
12.325421660436007,3.4434057908537e-11,398.60337328348805,2.169345648237831e+18
12.555170309753976,2.9589352877155e-11,400.4413624780318,1.864129231260765e+18
12.784918959072002,2.5050337819101e-11,402.279351672576,1.578171282603363e+18
13.014667608390027,2.0884270103683e-11,404.1173408671202,1.315709016532029e+18
13.244416257706973,1.7155111654470003e-11,405.9553300616558,1.0807720342316102e+18
13.497139771956995,1.3621637459215e-11,407.97711817565596,8.58163159930545e+17
13.77513563763199,1.049563703925e-11,410.2010851010559,6.612251334727501e+17
14.080931089874014,8.038562446328899e-12,412.6474487189921,5.0642943411872064e+17
14.38672654211598,6.579927737911799e-12,415.09381233692784,4.145354474884433e+17
14.692521994358003,5.9056358076102e-12,417.540175954864,3.7205505587944256e+17
14.998317446600026,5.712544217433e-12,419.9865395728002,3.5989028569827904e+17
15.304112898841993,5.780677236743899e-12,422.43290319073594,3.6418266591486566e+17
