time,pfc_flux,temperature,desorption_rate
0.0,7.4202879968233e-13,300.0,4.674781437998679e+16
0.10000000000002274,8.066893330008999e-13,300.8000000000002,5.0821427979056696e+16
0.20999999999997954,8.842383525770099e-13,301.67999999999984,5.5707016212351624e+16
0.3310000000000173,9.7749926038139e-13,302.64800000000014,6.158245340402757e+16
0.46409999999997353,1.0905260417655e-12,303.7127999999998,6.87031406312265e+16
0.6105099999999766,1.2286882627475e-12,304.8840799999998,7.74073605530925e+16
0.7715610000000197,1.3991300793896998e-12,306.17248800000016,8.814519500155109e+16
0.9487171000000103,1.611450118702e-12,307.5897368000001,1.01521357478226e+17
1.143588809999983,1.8786663253549e-12,309.14871047999986,1.183559784973587e+17
1.3579476909999926,2.2185901070364e-12,310.86358152799994,1.397711767432932e+17
1.5937424600999748,2.6557793835778e-12,312.7499396807998,1.6731410116540138e+17
1.8531167061099723,3.2242877446286e-12,314.8249336488798,2.031301279116018e+17
2.138428376720981,3.971448291051199e-12,317.10742701376785,2.5020124233622557e+17
2.452271214393079,4.9628488682796e-12,319.61816971514463,3.126594787016148e+17
2.7974983358324153,6.2882963167415e-12,322.3799866866593,3.961626679547145e+17
3.177248169415691,8.067616881998e-12,325.4179853553255,5.0825986356587405e+17
3.59497298635722,1.0453253963825e-11,328.75978389085776,6.58554999720975e+17
4.054470284992874,1.3624072809851e-11,332.435762279943,8.58316587020613e+17
4.559917313492178,1.7763859349276e-11,336.4793385079374,1.119123139004388e+18
5.115909044841487,2.3023428678172e-11,340.9272723587319,1.450476006724836e+18
5.671900776190682,2.8868293016745e-11,345.37520620952546,1.818702460054935e+18
6.227892507539877,3.5112586067716e-11,349.823140060319,2.212092922266108e+18
6.7838842388890725,4.1580824420223e-11,354.2710739111126,2.619591938474049e+18
7.339875970238381,4.8125132732269e-11,358.71900776190705,3.031883362132947e+18
7.8958677015875764,5.4624876877437e-11,363.1669416127006,3.441367243278531e+18
8.451859432936828,6.0978876006033e-11,367.6148754634946,3.8416691883800796e+18
9.007851164286024,6.7097300439891e-11,372.0628093142882,4.227129927713133e+18
9.563842895635219,7.2894794421445e-11,376.51074316508175,4.5923720485510354e+18
10.119834626984016,7.8283877188804e-11,380.9586770158721,4.931884262894651e+18
10.675826358334007,8.3170384104665e-11,385.40661086667205,5.239734198593894e+18
11.231818089682974,8.7455455642723e-11,389.8545447174638,5.509693705491549e+18
11.787809821031999,9.1044865086137e-11,394.302478568256,5.735826500426631e+18
12.343801552381024,9.3860705271478e-11,398.7504124190482,5.913224432103114e+18
12.899793283731015,9.5851267099718e-11,403.1983462698481,6.038629827282234e+18
13.455785015079982,9.6999120594664e-11,407.64628012063986,6.110944597463833e+18
14.011776746429007,9.7327680514955e-11,412.09421397143205,6.131643872442165e+18
14.567768477777975,9.69044864029e-11,416.5421478222238,6.1049826433827e+18
15.123760209127,9.5838840158771e-11,420.990081673016,6.037846930002573e+18
15.67975194047699,9.4272349916745e-11,425.4380155238159,5.939158044754935e+18
16.235743671826015,9.2362779807808e-11,429.8859493746081,5.818855127891905e+18
16.791735403174982,9.0264153208456e-11,434.33388322539986,5.686641652132728e+18
17.347727134524007,8.810806791578e-11,438.78181707619206,5.55080827869414e+18
17.95931803900902,8.5782711292981e-11,443.67454431207216,5.404310811457803e+18
18.632068033940982,8.335993278513201e-11,449.05654427152786,5.251675765463316e+18
19.372093028366976,8.0889171866727e-11,454.9767442269358,5.096017827603801e+18
20.186120522235,7.8377552135425e-11,461.48896417788,4.937785784531775e+18
21.000148016103992,7.6023844528705e-11,468.00118412883194,4.789502205308415e+18
21.814175509972017,7.3733304834491e-11,474.51340407977614,4.645198204572933e+18
22.628203003839985,7.1391272862383e-11,481.0256240307199,4.497650190330129e+18
23.442230497708977,6.8872879908521e-11,487.5378439816718,4.338991434236823e+18
24.256257991577,6.605293349040901e-11,494.050063932616,4.1613348098957676e+18
25.070285485445993,6.2827633958877e-11,500.56228388356794,3.958140939409251e+18
25.884312979314018,5.9125832070377e-11,507.07450383451214,3.724927420433751e+18
26.77974322256898,5.4455417329824e-11,514.2379457805519,3.430691291778912e+18
27.675173465825026,4.9170470297334e-11,521.4013877266002,3.0977396287320417e+18
28.660146733404986,4.2862353066039e-11,529.2811738672399,2.700328243160457e+18
29.743617327744005,3.5913452155979e-11,537.948938621952,2.2625474858266772e+18
30.827087922083024,2.9787467702479e-11,546.6167033766642,1.876610465256177e+18
31.910558516421986,2.5023224440384e-11,555.2844681313759,1.576463139744192e+18
32.994029110761005,2.1471983254882e-11,563.952232886088,1.3527349450575662e+18
34.077499705100024,1.8650786191742e-11,572.6199976408002,1.174999530079746e+18
35.16097029943802,1.6192526919327e-11,581.2877623955042,1.020129195917601e+18
